timestamp,temperature.gpu,utilization.gpu,utilization.memory,clocks.sm,clocks.gr,power.draw,pstate,clocks_event_reasons.active
# start 2026-08-28 09:32:10 PDT
2026/08/28 09:39:04.367, 82, 96, 0, 2405, 2405, 80.28, P0, 0x0000000000000000
2026/08/28 09:39:04.467, 82, 96, 0, 2405, 2405, 80.28, P0, 0x0000000000000000
2026/08/28 09:39:04.567, 82, 96, 0, 2405, 2405, 80.28, P0, 0x0000000000000000
2026/08/28 09:39:04.667, 82, 96, 0, 2405, 2405, 80.28, P0, 0x0000000000000000
2026/08/28 09:39:04.767, 78, 96, 0, 2418, 2418, 78.14, P0, 0x0000000000000000
2026/08/28 09:39:04.868, 78, 96, 0, 2418, 2418, 78.14, P0, 0x0000000000000000
2026/08/28 09:39:04.968, 78, 96, 0, 2418, 2418, 78.14, P0, 0x0000000000000000
2026/08/28 09:39:05.068, 78, 96, 0, 2418, 2418, 78.14, P0, 0x0000000000000000
2026/08/28 09:39:05.168, 78, 96, 0, 2418, 2418, 78.14, P0, 0x0000000000000000
2026/08/28 09:39:05.269, 77, 96, 0, 2437, 2437, 69.96, P0, 0x0000000000000000
2026/08/28 09:39:05.369, 77, 96, 0, 2437, 2437, 69.96, P0, 0x0000000000000000
2026/08/28 09:39:05.469, 77, 96, 0, 2437, 2437, 69.96, P0, 0x0000000000000000
2026/08/28 09:39:05.569, 77, 96, 0, 2437, 2437, 69.96, P0, 0x0000000000000000
2026/08/28 09:39:05.670, 77, 96, 0, 2437, 2437, 69.96, P0, 0x0000000000000000
2026/08/28 09:39:05.770, 76, 96, 0, 2463, 2463, 56.62, P0, 0x0000000000000000
2026/08/28 09:39:05.870, 76, 96, 0, 2463, 2463, 56.62, P0, 0x0000000000000000
2026/08/28 09:39:05.970, 76, 96, 0, 2463, 2463, 56.62, P0, 0x0000000000000000
2026/08/28 09:39:06.070, 76, 96, 0, 2463, 2463, 56.62, P0, 0x0000000000000000
2026/08/28 09:39:06.171, 76, 96, 0, 2463, 2463, 56.62, P0, 0x0000000000000000
2026/08/28 09:39:06.271, 76, 94, 0, 2463, 2463, 50.97, P0, 0x0000000000000000
2026/08/28 09:39:06.371, 76, 94, 0, 2463, 2463, 50.97, P0, 0x0000000000000000
2026/08/28 09:39:06.471, 76, 94, 0, 2463, 2463, 50.97, P0, 0x0000000000000000
2026/08/28 09:39:06.571, 76, 94, 0, 2463, 2463, 50.97, P0, 0x0000000000000000
2026/08/28 09:39:06.672, 76, 94, 0, 2463, 2463, 50.97, P0, 0x0000000000000000
2026/08/28 09:39:06.772, 83, 94, 0, 2424, 2424, 65.43, P0, 0x0000000000000000
2026/08/28 09:39:06.872, 83, 94, 0, 2424, 2424, 65.43, P0, 0x0000000000000000
2026/08/28 09:39:06.972, 83, 94, 0, 2424, 2424, 65.43, P0, 0x0000000000000000
2026/08/28 09:39:07.072, 83, 94, 0, 2424, 2424, 65.43, P0, 0x0000000000000000
2026/08/28 09:39:07.172, 83, 94, 0, 2424, 2424, 65.43, P0, 0x0000000000000000
2026/08/28 09:39:07.273, 81, 96, 0, 2424, 2424, 79.00, P0, 0x0000000000000000
2026/08/28 09:39:07.373, 81, 96, 0, 2424, 2424, 79.00, P0, 0x0000000000000000
2026/08/28 09:39:07.473, 81, 96, 0, 2424, 2424, 79.00, P0, 0x0000000000000000
2026/08/28 09:39:07.573, 81, 96, 0, 2424, 2424, 79.00, P0, 0x0000000000000000
2026/08/28 09:39:07.673, 81, 96, 0, 2424, 2424, 79.00, P0, 0x0000000000000000
2026/08/28 09:39:07.774, 82, 96, 0, 2418, 2418, 77.65, P0, 0x0000000000000000
2026/08/28 09:39:07.874, 82, 96, 0, 2418, 2418, 77.65, P0, 0x0000000000000000
2026/08/28 09:39:07.974, 82, 96, 0, 2418, 2418, 77.65, P0, 0x0000000000000000
2026/08/28 09:39:08.074, 82, 96, 0, 2418, 2418, 77.65, P0, 0x0000000000000000
2026/08/28 09:39:08.174, 82, 96, 0, 2418, 2418, 77.65, P0, 0x0000000000000000
2026/08/28 09:39:08.274, 83, 96, 0, 2424, 2424, 78.97, P0, 0x0000000000000000
2026/08/28 09:39:08.375, 83, 96, 0, 2424, 2424, 78.97, P0, 0x0000000000000000
2026/08/28 09:39:08.475, 83, 96, 0, 2424, 2424, 78.97, P0, 0x0000000000000000
2026/08/28 09:39:08.575, 83, 96, 0, 2424, 2424, 78.97, P0, 0x0000000000000000
2026/08/28 09:39:08.676, 83, 96, 0, 2424, 2424, 78.97, P0, 0x0000000000000000
2026/08/28 09:39:08.776, 82, 96, 0, 2418, 2418, 79.01, P0, 0x0000000000000000
2026/08/28 09:39:08.876, 82, 96, 0, 2418, 2418, 79.01, P0, 0x0000000000000000
2026/08/28 09:39:08.976, 82, 96, 0, 2418, 2418, 79.01, P0, 0x0000000000000000
2026/08/28 09:39:09.076, 82, 96, 0, 2418, 2418, 79.01, P0, 0x0000000000000000
2026/08/28 09:39:09.177, 82, 96, 0, 2418, 2418, 79.01, P0, 0x0000000000000000
2026/08/28 09:39:09.277, 82, 96, 0, 2424, 2424, 77.53, P0, 0x0000000000000000
2026/08/28 09:39:09.377, 82, 96, 0, 2424, 2424, 77.53, P0, 0x0000000000000000
2026/08/28 09:39:09.477, 82, 96, 0, 2424, 2424, 77.53, P0, 0x0000000000000000
2026/08/28 09:39:09.578, 82, 96, 0, 2424, 2424, 77.53, P0, 0x0000000000000000
2026/08/28 09:39:09.678, 82, 96, 0, 2424, 2424, 77.53, P0, 0x0000000000000000
2026/08/28 09:39:09.778, 82, 96, 0, 2424, 2424, 79.79, P0, 0x0000000000000000
2026/08/28 09:39:09.878, 82, 96, 0, 2424, 2424, 79.79, P0, 0x0000000000000000
2026/08/28 09:39:09.978, 82, 96, 0, 2424, 2424, 79.79, P0, 0x0000000000000000
2026/08/28 09:39:10.078, 82, 96, 0, 2424, 2424, 79.79, P0, 0x0000000000000000
2026/08/28 09:39:10.179, 82, 96, 0, 2424, 2424, 79.79, P0, 0x0000000000000000
2026/08/28 09:39:10.279, 77, 96, 0, 2437, 2437, 74.56, P0, 0x0000000000000000
2026/08/28 09:39:10.379, 77, 96, 0, 2437, 2437, 74.56, P0, 0x0000000000000000
2026/08/28 09:39:10.479, 77, 96, 0, 2437, 2437, 74.56, P0, 0x0000000000000000
2026/08/28 09:39:10.579, 77, 96, 0, 2437, 2437, 74.56, P0, 0x0000000000000000
2026/08/28 09:39:10.680, 77, 96, 0, 2437, 2437, 74.56, P0, 0x0000000000000000
2026/08/28 09:39:10.780, 77, 96, 0, 2463, 2463, 59.40, P0, 0x0000000000000000
2026/08/28 09:39:10.880, 77, 96, 0, 2463, 2463, 59.40, P0, 0x0000000000000000
2026/08/28 09:39:10.980, 77, 96, 0, 2463, 2463, 59.40, P0, 0x0000000000000000
2026/08/28 09:39:11.081, 77, 96, 0, 2463, 2463, 59.40, P0, 0x0000000000000000
2026/08/28 09:39:11.181, 77, 96, 0, 2463, 2463, 59.40, P0, 0x0000000000000000
2026/08/28 09:39:11.281, 76, 96, 0, 2463, 2463, 50.37, P0, 0x0000000000000000
2026/08/28 09:39:11.381, 76, 96, 0, 2463, 2463, 50.37, P0, 0x0000000000000000
2026/08/28 09:39:11.481, 76, 96, 0, 2463, 2463, 50.37, P0, 0x0000000000000000
2026/08/28 09:39:11.582, 76, 96, 0, 2463, 2463, 50.37, P0, 0x0000000000000000
2026/08/28 09:39:11.682, 76, 96, 0, 2463, 2463, 50.37, P0, 0x0000000000000000
2026/08/28 09:39:11.782, 76, 96, 0, 2463, 2463, 50.19, P0, 0x0000000000000000
2026/08/28 09:39:11.882, 76, 96, 0, 2463, 2463, 50.19, P0, 0x0000000000000000
2026/08/28 09:39:11.983, 76, 96, 0, 2463, 2463, 50.19, P0, 0x0000000000000000
2026/08/28 09:39:12.083, 76, 96, 0, 2463, 2463, 50.19, P0, 0x0000000000000000
2026/08/28 09:39:12.183, 76, 96, 0, 2463, 2463, 50.19, P0, 0x0000000000000000
2026/08/28 09:39:12.283, 76, 96, 0, 2463, 2463, 50.10, P0, 0x0000000000000000
2026/08/28 09:39:12.384, 76, 96, 0, 2463, 2463, 50.10, P0, 0x0000000000000000
2026/08/28 09:39:12.484, 76, 96, 0, 2463, 2463, 50.10, P0, 0x0000000000000000
2026/08/28 09:39:12.584, 76, 96, 0, 2463, 2463, 50.10, P0, 0x0000000000000000
2026/08/28 09:39:12.684, 76, 96, 0, 2463, 2463, 50.10, P0, 0x0000000000000000
2026/08/28 09:39:12.785, 81, 96, 0, 2437, 2437, 56.38, P0, 0x0000000000000000
2026/08/28 09:39:12.885, 81, 96, 0, 2437, 2437, 56.38, P0, 0x0000000000000000
2026/08/28 09:39:12.985, 81, 96, 0, 2437, 2437, 56.38, P0, 0x0000000000000000
2026/08/28 09:39:13.085, 81, 96, 0, 2437, 2437, 56.38, P0, 0x0000000000000000
2026/08/28 09:39:13.185, 81, 96, 0, 2437, 2437, 56.38, P0, 0x0000000000000000
2026/08/28 09:39:13.286, 80, 94, 0, 2431, 2431, 70.14, P0, 0x0000000000000000
2026/08/28 09:39:13.386, 80, 94, 0, 2431, 2431, 70.14, P0, 0x0000000000000000
2026/08/28 09:39:13.486, 80, 94, 0, 2431, 2431, 70.14, P0, 0x0000000000000000
2026/08/28 09:39:13.586, 80, 94, 0, 2431, 2431, 70.14, P0, 0x0000000000000000
2026/08/28 09:39:13.686, 80, 94, 0, 2431, 2431, 70.14, P0, 0x0000000000000000
2026/08/28 09:39:13.786, 83, 94, 0, 2424, 2424, 79.61, P0, 0x0000000000000000
2026/08/28 09:39:13.887, 83, 94, 0, 2424, 2424, 79.61, P0, 0x0000000000000000
2026/08/28 09:39:13.987, 83, 94, 0, 2424, 2424, 79.61, P0, 0x0000000000000000
2026/08/28 09:39:14.087, 83, 94, 0, 2424, 2424, 79.61, P0, 0x0000000000000000
2026/08/28 09:39:14.187, 83, 94, 0, 2424, 2424, 79.61, P0, 0x0000000000000000
2026/08/28 09:39:14.287, 82, 96, 0, 2392, 2392, 79.03, P0, 0x0000000000000000
2026/08/28 09:39:14.388, 82, 96, 0, 2392, 2392, 79.03, P0, 0x0000000000000000
2026/08/28 09:39:14.488, 82, 96, 0, 2392, 2392, 79.03, P0, 0x0000000000000000
2026/08/28 09:39:14.588, 82, 96, 0, 2392, 2392, 79.03, P0, 0x0000000000000000
2026/08/28 09:39:14.688, 82, 96, 0, 2418, 2418, 79.39, P0, 0x0000000000000000
2026/08/28 09:39:14.788, 83, 96, 0, 2418, 2418, 79.39, P0, 0x0000000000000000
2026/08/28 09:39:14.888, 83, 96, 0, 2418, 2418, 79.39, P0, 0x0000000000000000
2026/08/28 09:39:14.989, 83, 96, 0, 2418, 2418, 79.39, P0, 0x0000000000000000
2026/08/28 09:39:15.089, 83, 96, 0, 2418, 2418, 79.39, P0, 0x0000000000000000
2026/08/28 09:39:15.189, 83, 96, 0, 2418, 2418, 79.39, P0, 0x0000000000000000
2026/08/28 09:39:15.289, 77, 96, 0, 2437, 2437, 75.61, P0, 0x0000000000000000
2026/08/28 09:39:15.389, 77, 96, 0, 2437, 2437, 75.61, P0, 0x0000000000000000
2026/08/28 09:39:15.490, 77, 96, 0, 2437, 2437, 75.61, P0, 0x0000000000000000
2026/08/28 09:39:15.590, 77, 96, 0, 2437, 2437, 75.61, P0, 0x0000000000000000
2026/08/28 09:39:15.690, 77, 96, 0, 2437, 2437, 75.61, P0, 0x0000000000000000
2026/08/28 09:39:15.791, 76, 96, 0, 2463, 2463, 59.75, P0, 0x0000000000000000
2026/08/28 09:39:15.891, 76, 96, 0, 2463, 2463, 59.75, P0, 0x0000000000000000
2026/08/28 09:39:15.991, 76, 96, 0, 2463, 2463, 59.75, P0, 0x0000000000000000
2026/08/28 09:39:16.091, 76, 96, 0, 2463, 2463, 59.75, P0, 0x0000000000000000
2026/08/28 09:39:16.191, 76, 96, 0, 2431, 2431, 61.84, P0, 0x0000000000000000
2026/08/28 09:39:16.292, 81, 94, 0, 2431, 2431, 61.84, P0, 0x0000000000000000
2026/08/28 09:39:16.392, 81, 94, 0, 2431, 2431, 61.84, P0, 0x0000000000000000
2026/08/28 09:39:16.492, 81, 94, 0, 2431, 2431, 61.84, P0, 0x0000000000000000
2026/08/28 09:39:16.592, 81, 94, 0, 2431, 2431, 61.84, P0, 0x0000000000000000
2026/08/28 09:39:16.692, 83, 94, 0, 2424, 2424, 77.28, P0, 0x0000000000000000
2026/08/28 09:39:16.793, 83, 94, 0, 2424, 2424, 77.28, P0, 0x0000000000000000
2026/08/28 09:39:16.893, 83, 94, 0, 2424, 2424, 77.28, P0, 0x0000000000000000
2026/08/28 09:39:16.993, 83, 94, 0, 2424, 2424, 77.28, P0, 0x0000000000000000
2026/08/28 09:39:17.093, 83, 94, 0, 2424, 2424, 77.28, P0, 0x0000000000000000
2026/08/28 09:39:17.193, 84, 94, 0, 2431, 2431, 79.58, P0, 0x0000000000000000
2026/08/28 09:39:17.293, 84, 94, 0, 2431, 2431, 79.58, P0, 0x0000000000000000
2026/08/28 09:39:17.393, 84, 94, 0, 2431, 2431, 79.58, P0, 0x0000000000000000
2026/08/28 09:39:17.493, 84, 94, 0, 2431, 2431, 79.58, P0, 0x0000000000000000
2026/08/28 09:39:17.594, 84, 94, 0, 2431, 2431, 79.58, P0, 0x0000000000000000
2026/08/28 09:39:17.694, 82, 94, 0, 2411, 2411, 78.26, P0, 0x0000000000000000
2026/08/28 09:39:17.794, 82, 94, 0, 2411, 2411, 78.26, P0, 0x0000000000000000
2026/08/28 09:39:17.894, 82, 94, 0, 2411, 2411, 78.26, P0, 0x0000000000000000
2026/08/28 09:39:17.994, 82, 94, 0, 2411, 2411, 78.26, P0, 0x0000000000000000
2026/08/28 09:39:18.095, 82, 94, 0, 2411, 2411, 78.26, P0, 0x0000000000000000
2026/08/28 09:39:18.195, 79, 96, 0, 2249, 2249, 74.34, P0, 0x0000000000000020
2026/08/28 09:39:18.295, 79, 96, 0, 2249, 2249, 74.34, P0, 0x0000000000000020
2026/08/28 09:39:18.395, 79, 96, 0, 2249, 2249, 74.34, P0, 0x0000000000000020
2026/08/28 09:39:18.495, 79, 96, 0, 2249, 2249, 74.34, P0, 0x0000000000000020
2026/08/28 09:39:18.595, 79, 96, 0, 2249, 2249, 74.34, P0, 0x0000000000000020
2026/08/28 09:39:18.696, 80, 96, 0, 2398, 2398, 74.03, P0, 0x0000000000000000
2026/08/28 09:39:18.796, 80, 96, 0, 2398, 2398, 74.03, P0, 0x0000000000000000
2026/08/28 09:39:18.896, 80, 96, 0, 2398, 2398, 74.03, P0, 0x0000000000000000
2026/08/28 09:39:18.997, 80, 96, 0, 2398, 2398, 74.03, P0, 0x0000000000000000
2026/08/28 09:39:19.097, 80, 96, 0, 2398, 2398, 74.03, P0, 0x0000000000000000
2026/08/28 09:39:19.197, 82, 83, 0, 2418, 2418, 75.50, P0, 0x0000000000000000
2026/08/28 09:39:19.297, 82, 83, 0, 2418, 2418, 75.50, P0, 0x0000000000000000
2026/08/28 09:39:19.397, 82, 83, 0, 2418, 2418, 75.50, P0, 0x0000000000000000
2026/08/28 09:39:19.497, 82, 83, 0, 2418, 2418, 75.50, P0, 0x0000000000000000
2026/08/28 09:39:19.597, 82, 83, 0, 2418, 2418, 75.50, P0, 0x0000000000000000
2026/08/28 09:39:19.698, 81, 83, 0, 2431, 2431, 76.49, P0, 0x0000000000000000
2026/08/28 09:39:19.798, 81, 83, 0, 2431, 2431, 76.49, P0, 0x0000000000000000
2026/08/28 09:39:19.898, 81, 83, 0, 2431, 2431, 76.49, P0, 0x0000000000000000
2026/08/28 09:39:19.998, 81, 83, 0, 2431, 2431, 76.49, P0, 0x0000000000000000
2026/08/28 09:39:20.099, 81, 83, 0, 2431, 2431, 76.49, P0, 0x0000000000000000
2026/08/28 09:39:20.199, 82, 96, 0, 2424, 2424, 78.97, P0, 0x0000000000000000
2026/08/28 09:39:20.299, 82, 96, 0, 2424, 2424, 78.97, P0, 0x0000000000000000
2026/08/28 09:39:20.399, 82, 96, 0, 2424, 2424, 78.97, P0, 0x0000000000000000
2026/08/28 09:39:20.499, 82, 96, 0, 2424, 2424, 78.97, P0, 0x0000000000000000
2026/08/28 09:39:20.600, 82, 96, 0, 2424, 2424, 78.97, P0, 0x0000000000000000
2026/08/28 09:39:20.700, 81, 96, 0, 2418, 2418, 79.89, P0, 0x0000000000000000
2026/08/28 09:39:20.800, 81, 96, 0, 2418, 2418, 79.89, P0, 0x0000000000000000
2026/08/28 09:39:20.900, 81, 96, 0, 2418, 2418, 79.89, P0, 0x0000000000000000
2026/08/28 09:39:21.000, 81, 96, 0, 2418, 2418, 79.89, P0, 0x0000000000000000
2026/08/28 09:39:21.100, 81, 96, 0, 2418, 2418, 79.89, P0, 0x0000000000000000
2026/08/28 09:39:21.201, 74, 54, 0, 2424, 2424, 77.10, P0, 0x0000000000000000
2026/08/28 09:39:21.301, 74, 54, 0, 2424, 2424, 77.10, P0, 0x0000000000000000
2026/08/28 09:39:21.401, 74, 54, 0, 2424, 2424, 77.10, P0, 0x0000000000000000
2026/08/28 09:39:21.501, 74, 54, 0, 2424, 2424, 77.10, P0, 0x0000000000000000
2026/08/28 09:39:21.601, 74, 54, 0, 2424, 2424, 77.10, P0, 0x0000000000000000
2026/08/28 09:39:21.702, 77, 54, 0, 2463, 2463, 63.72, P0, 0x0000000000000000
2026/08/28 09:39:21.802, 77, 54, 0, 2463, 2463, 63.72, P0, 0x0000000000000000
2026/08/28 09:39:21.902, 77, 54, 0, 2463, 2463, 63.72, P0, 0x0000000000000000
2026/08/28 09:39:22.002, 77, 54, 0, 2463, 2463, 63.72, P0, 0x0000000000000000
2026/08/28 09:39:22.103, 77, 54, 0, 2463, 2463, 63.72, P0, 0x0000000000000000
2026/08/28 09:39:22.203, 77, 96, 0, 2463, 2463, 52.29, P0, 0x0000000000000000
2026/08/28 09:39:22.303, 77, 96, 0, 2463, 2463, 52.29, P0, 0x0000000000000000
2026/08/28 09:39:22.404, 77, 96, 0, 2463, 2463, 52.29, P0, 0x0000000000000000
2026/08/28 09:39:22.504, 77, 96, 0, 2463, 2463, 52.29, P0, 0x0000000000000000
2026/08/28 09:39:22.604, 77, 96, 0, 2463, 2463, 52.29, P0, 0x0000000000000000
2026/08/28 09:39:22.704, 76, 96, 0, 2463, 2463, 50.39, P0, 0x0000000000000000
2026/08/28 09:39:22.805, 76, 96, 0, 2463, 2463, 50.39, P0, 0x0000000000000000
2026/08/28 09:39:22.905, 76, 96, 0, 2463, 2463, 50.39, P0, 0x0000000000000000
2026/08/28 09:39:23.005, 76, 96, 0, 2463, 2463, 50.39, P0, 0x0000000000000000
2026/08/28 09:39:23.105, 76, 96, 0, 2463, 2463, 50.39, P0, 0x0000000000000000
2026/08/28 09:39:23.206, 76, 96, 0, 2463, 2463, 50.11, P0, 0x0000000000000000
2026/08/28 09:39:23.306, 76, 96, 0, 2463, 2463, 50.11, P0, 0x0000000000000000
2026/08/28 09:39:23.406, 76, 96, 0, 2463, 2463, 50.11, P0, 0x0000000000000000
2026/08/28 09:39:23.506, 76, 96, 0, 2463, 2463, 50.11, P0, 0x0000000000000000
2026/08/28 09:39:23.607, 76, 96, 0, 2463, 2463, 50.11, P0, 0x0000000000000000
2026/08/28 09:39:23.707, 76, 96, 0, 2463, 2463, 50.02, P0, 0x0000000000000000
2026/08/28 09:39:23.807, 76, 96, 0, 2463, 2463, 50.02, P0, 0x0000000000000000
2026/08/28 09:39:23.908, 76, 96, 0, 2463, 2463, 50.02, P0, 0x0000000000000000
2026/08/28 09:39:24.008, 76, 96, 0, 2463, 2463, 50.02, P0, 0x0000000000000000
2026/08/28 09:39:24.108, 76, 96, 0, 2463, 2463, 50.02, P0, 0x0000000000000000
2026/08/28 09:39:24.208, 76, 96, 0, 2463, 2463, 50.21, P0, 0x0000000000000000
2026/08/28 09:39:24.308, 76, 96, 0, 2463, 2463, 50.21, P0, 0x0000000000000000
2026/08/28 09:39:24.409, 76, 96, 0, 2463, 2463, 50.21, P0, 0x0000000000000000
2026/08/28 09:39:24.509, 76, 96, 0, 2463, 2463, 50.21, P0, 0x0000000000000000
2026/08/28 09:39:24.609, 76, 96, 0, 2463, 2463, 50.21, P0, 0x0000000000000000
2026/08/28 09:39:24.709, 76, 96, 0, 2463, 2463, 50.04, P0, 0x0000000000000000
2026/08/28 09:39:24.810, 76, 96, 0, 2463, 2463, 50.04, P0, 0x0000000000000000
2026/08/28 09:39:24.910, 76, 96, 0, 2463, 2463, 50.04, P0, 0x0000000000000000
2026/08/28 09:39:25.010, 76, 96, 0, 2463, 2463, 50.04, P0, 0x0000000000000000
2026/08/28 09:39:25.111, 76, 96, 0, 2463, 2463, 50.04, P0, 0x0000000000000000
2026/08/28 09:39:25.211, 76, 96, 0, 2463, 2463, 50.00, P0, 0x0000000000000000
2026/08/28 09:39:25.311, 76, 96, 0, 2463, 2463, 50.00, P0, 0x0000000000000000
2026/08/28 09:39:25.411, 76, 96, 0, 2463, 2463, 50.00, P0, 0x0000000000000000
2026/08/28 09:39:25.511, 76, 96, 0, 2463, 2463, 50.00, P0, 0x0000000000000000
2026/08/28 09:39:25.612, 76, 96, 0, 2463, 2463, 50.00, P0, 0x0000000000000000
2026/08/28 09:39:25.712, 76, 96, 0, 2463, 2463, 50.09, P0, 0x0000000000000000
2026/08/28 09:39:25.812, 76, 96, 0, 2463, 2463, 50.09, P0, 0x0000000000000000
2026/08/28 09:39:25.912, 76, 96, 0, 2463, 2463, 50.09, P0, 0x0000000000000000
2026/08/28 09:39:26.012, 76, 96, 0, 2463, 2463, 50.09, P0, 0x0000000000000000
2026/08/28 09:39:26.113, 76, 96, 0, 2463, 2463, 50.09, P0, 0x0000000000000000
2026/08/28 09:39:26.213, 76, 96, 0, 2463, 2463, 50.05, P0, 0x0000000000000000
2026/08/28 09:39:26.313, 76, 96, 0, 2463, 2463, 50.05, P0, 0x0000000000000000
2026/08/28 09:39:26.413, 76, 96, 0, 2463, 2463, 50.05, P0, 0x0000000000000000
2026/08/28 09:39:26.514, 76, 96, 0, 2463, 2463, 50.05, P0, 0x0000000000000000
2026/08/28 09:39:26.614, 76, 96, 0, 2463, 2463, 50.05, P0, 0x0000000000000000
2026/08/28 09:39:26.714, 76, 96, 0, 2463, 2463, 50.03, P0, 0x0000000000000000
2026/08/28 09:39:26.814, 76, 96, 0, 2463, 2463, 50.03, P0, 0x0000000000000000
2026/08/28 09:39:26.915, 76, 96, 0, 2463, 2463, 50.03, P0, 0x0000000000000000
2026/08/28 09:39:27.015, 76, 96, 0, 2463, 2463, 50.03, P0, 0x0000000000000000
2026/08/28 09:39:27.115, 76, 96, 0, 2463, 2463, 50.03, P0, 0x0000000000000000
2026/08/28 09:39:27.215, 76, 96, 0, 2463, 2463, 49.94, P0, 0x0000000000000000
2026/08/28 09:39:27.316, 76, 96, 0, 2463, 2463, 49.94, P0, 0x0000000000000000
2026/08/28 09:39:27.416, 76, 96, 0, 2463, 2463, 49.94, P0, 0x0000000000000000
2026/08/28 09:39:27.516, 76, 96, 0, 2463, 2463, 49.94, P0, 0x0000000000000000
2026/08/28 09:39:27.616, 76, 96, 0, 2463, 2463, 49.94, P0, 0x0000000000000000
2026/08/28 09:39:27.717, 76, 96, 0, 2463, 2463, 49.90, P0, 0x0000000000000000
2026/08/28 09:39:27.817, 76, 96, 0, 2463, 2463, 49.90, P0, 0x0000000000000000
2026/08/28 09:39:27.917, 76, 96, 0, 2463, 2463, 49.90, P0, 0x0000000000000000
2026/08/28 09:39:28.018, 76, 96, 0, 2463, 2463, 49.90, P0, 0x0000000000000000
2026/08/28 09:39:28.118, 76, 96, 0, 2463, 2463, 49.90, P0, 0x0000000000000000
2026/08/28 09:39:28.218, 75, 96, 0, 2463, 2463, 49.72, P0, 0x0000000000000000
2026/08/28 09:39:28.318, 75, 96, 0, 2463, 2463, 49.72, P0, 0x0000000000000000
2026/08/28 09:39:28.419, 75, 96, 0, 2463, 2463, 49.72, P0, 0x0000000000000000
2026/08/28 09:39:28.519, 75, 96, 0, 2463, 2463, 49.72, P0, 0x0000000000000000
2026/08/28 09:39:28.619, 75, 96, 0, 2463, 2463, 49.72, P0, 0x0000000000000000
2026/08/28 09:39:28.719, 75, 96, 0, 2457, 2457, 49.66, P0, 0x0000000000000000
2026/08/28 09:39:28.819, 75, 96, 0, 2457, 2457, 49.66, P0, 0x0000000000000000
2026/08/28 09:39:28.920, 75, 96, 0, 2457, 2457, 49.66, P0, 0x0000000000000000
2026/08/28 09:39:29.020, 75, 96, 0, 2457, 2457, 49.66, P0, 0x0000000000000000
2026/08/28 09:39:29.121, 75, 96, 0, 2457, 2457, 49.66, P0, 0x0000000000000000
2026/08/28 09:39:29.221, 75, 96, 0, 2463, 2463, 49.61, P0, 0x0000000000000000
2026/08/28 09:39:29.321, 75, 96, 0, 2463, 2463, 49.61, P0, 0x0000000000000000
2026/08/28 09:39:29.421, 75, 96, 0, 2463, 2463, 49.61, P0, 0x0000000000000000
2026/08/28 09:39:29.521, 75, 96, 0, 2463, 2463, 49.61, P0, 0x0000000000000000
2026/08/28 09:39:29.622, 75, 96, 0, 2463, 2463, 49.61, P0, 0x0000000000000000
2026/08/28 09:39:29.722, 75, 96, 0, 2463, 2463, 48.80, P0, 0x0000000000000000
2026/08/28 09:39:29.822, 75, 96, 0, 2463, 2463, 48.80, P0, 0x0000000000000000
2026/08/28 09:39:29.922, 75, 96, 0, 2463, 2463, 48.80, P0, 0x0000000000000000
2026/08/28 09:39:30.023, 75, 96, 0, 2463, 2463, 48.80, P0, 0x0000000000000000
2026/08/28 09:39:30.123, 75, 96, 0, 2463, 2463, 48.80, P0, 0x0000000000000000
2026/08/28 09:39:30.223, 75, 96, 0, 2463, 2463, 48.10, P0, 0x0000000000000000
2026/08/28 09:39:30.324, 75, 96, 0, 2463, 2463, 48.10, P0, 0x0000000000000000
2026/08/28 09:39:30.424, 75, 96, 0, 2463, 2463, 48.10, P0, 0x0000000000000000
2026/08/28 09:39:30.524, 75, 96, 0, 2463, 2463, 48.10, P0, 0x0000000000000000
2026/08/28 09:39:30.624, 75, 96, 0, 2463, 2463, 48.10, P0, 0x0000000000000000
2026/08/28 09:39:30.725, 75, 96, 0, 2463, 2463, 48.01, P0, 0x0000000000000000
2026/08/28 09:39:30.825, 75, 96, 0, 2463, 2463, 48.01, P0, 0x0000000000000000
2026/08/28 09:39:30.925, 75, 96, 0, 2463, 2463, 48.01, P0, 0x0000000000000000
2026/08/28 09:39:31.025, 75, 96, 0, 2463, 2463, 48.01, P0, 0x0000000000000000
2026/08/28 09:39:31.126, 75, 96, 0, 2463, 2463, 48.01, P0, 0x0000000000000000
2026/08/28 09:39:31.226, 75, 96, 0, 2463, 2463, 48.02, P0, 0x0000000000000000
2026/08/28 09:39:31.326, 75, 96, 0, 2463, 2463, 48.02, P0, 0x0000000000000000
2026/08/28 09:39:31.426, 75, 96, 0, 2463, 2463, 48.02, P0, 0x0000000000000000
2026/08/28 09:39:31.527, 75, 96, 0, 2463, 2463, 48.02, P0, 0x0000000000000000
2026/08/28 09:39:31.627, 75, 96, 0, 2463, 2463, 48.02, P0, 0x0000000000000000
2026/08/28 09:39:31.727, 75, 96, 0, 2463, 2463, 48.05, P0, 0x0000000000000000
2026/08/28 09:39:31.827, 75, 96, 0, 2463, 2463, 48.05, P0, 0x0000000000000000
2026/08/28 09:39:31.927, 75, 96, 0, 2463, 2463, 48.05, P0, 0x0000000000000000
2026/08/28 09:39:32.028, 75, 96, 0, 2463, 2463, 48.05, P0, 0x0000000000000000
2026/08/28 09:39:32.128, 75, 96, 0, 2463, 2463, 48.05, P0, 0x0000000000000000
