request_id,successful,ttft,request_latency,num_input_tokens,num_output_tokens,decode_speed,submit_time,first_token_time,finish_time,error
doc107_q0,True,2.8633697032928467,6.52082633972168,16023,128,34.996997291806615,1787896232.3811538,1787896235.2445235,1787896238.9019802,
doc184_q2,True,4.916883707046509,6.629256248474121,16024,128,74.7500890742419,1787896232.3922255,1787896237.3091092,1787896239.0214818,
doc155_q0,True,0.6218266487121582,4.2769856452941895,16023,128,35.018996470384415,1787896238.902289,1787896239.5241156,1787896243.1792746,
doc266_q2,True,2.7779650688171387,4.264626979827881,16024,128,86.09893012795101,1787896239.021633,1787896241.799598,1787896243.28626,
doc280_q0,True,2.7994039058685303,6.4528491497039795,16023,128,35.03542312998331,1787896243.1796043,1787896245.9790082,1787896249.6324534,
doc207_q0,True,4.75799822807312,6.44224214553833,16023,128,75.99849325425514,1787896243.286342,1787896248.0443401,1787896249.728584,
doc154_q0,True,2.7916488647460938,6.243236780166626,16023,128,37.08438062033394,1787896249.632687,1787896252.424336,1787896255.8759239,
doc179_q2,True,4.739419221878052,6.263705730438232,16024,128,83.97371444355758,1787896249.7286708,1787896254.46809,1787896255.9923766,
doc202_q1,True,2.849879026412964,6.4762773513793945,16024,128,35.296729297155984,1787896255.8762546,1787896258.7261336,1787896262.352532,
doc311_q2,True,4.766477823257446,6.4597392082214355,16024,128,75.59376309920526,1787896255.9924908,1787896260.7589686,1787896262.45223,
doc57_q1,True,2.820502519607544,6.461009740829468,16023,128,35.1599357512158,1787896262.3527641,1787896265.1732666,1787896268.8137739,
doc67_q2,True,4.767729759216309,6.473089218139648,16023,128,75.05748968655054,1787896262.4523425,1787896267.2200723,1787896268.9254317,
doc308_q1,True,2.8238329887390137,6.457253932952881,16024,128,35.228508330100546,1787896268.8140304,1787896271.6378634,1787896275.2712843,
doc99_q1,True,4.783406734466553,6.4524431228637695,16023,128,76.69095826180218,1787896268.9255567,1787896273.7089634,1787896275.3779998,
doc198_q1,True,2.8281595706939697,4.4999895095825195,16024,128,76.56281121816478,1787896275.2715244,1787896278.099684,1787896279.771514,
doc154_q1,True,2.7307090759277344,4.3991100788116455,16024,128,76.72016486369036,1787896275.3781354,1787896278.1088445,1787896279.7772455,
doc221_q1,True,2.996347665786743,6.645655870437622,16024,128,35.075141046423475,1787896279.7773476,1787896282.7736952,1787896286.4230034,
doc68_q2,True,5.0639119148254395,6.767722845077515,16023,128,75.12570657183346,1787896279.7717829,1787896284.8356948,1787896286.5395057,
doc206_q1,True,2.8384809494018555,6.467519760131836,16024,128,35.27104742488351,1787896286.423252,1787896289.261733,1787896292.8907719,
doc30_q1,True,4.762407064437866,6.462828159332275,16023,128,75.27547169599681,1787896286.5396292,1787896291.3020363,1787896293.0024574,
doc206_q0,True,0.602299690246582,4.466351747512817,16023,128,33.12584771193747,1787896292.8911088,1787896293.4934084,1787896297.3574605,
doc270_q2,True,2.7965056896209717,4.477992296218872,16024,128,76.12311599613537,1787896293.002569,1787896295.7990746,1787896297.4805613,
doc298_q1,True,2.8713462352752686,6.489155054092407,16024,128,35.38053181092368,1787896297.3577693,1787896300.2291155,1787896303.8469243,
doc218_q1,True,4.782524108886719,6.4947333335876465,16024,128,74.75721900888475,1787896297.4806516,1787896302.2631757,1787896303.975385,
doc120_q2,True,0.835472583770752,4.275206804275513,16024,128,37.212177393524534,1787896303.847254,1787896304.6827266,1787896308.1224608,
doc259_q0,True,2.7498974800109863,4.250223875045776,16023,128,85.31476912197621,1787896303.975512,1787896306.7254095,1787896308.225736,
doc153_q0,True,2.8164167404174805,6.4301979541778564,16023,128,35.41996386294997,1787896308.1227317,1787896310.9391484,1787896314.5529296,
doc222_q1,True,4.7729692459106445,6.454815149307251,16024,128,76.10685363117689,1787896308.2258189,1787896312.998788,1787896314.680634,
doc63_q0,True,2.834009885787964,6.475994110107422,16022,128,35.14567667407129,1787896314.5532324,1787896317.3872423,1787896321.0292265,
doc13_q1,True,4.755015134811401,6.464442729949951,16023,128,74.87886609764571,1787896314.6807585,1787896319.4357736,1787896321.1452012,
doc124_q1,True,2.845959424972534,6.483516454696655,16024,128,35.188451742214404,1787896321.0294735,1787896323.875433,1787896327.51299,
doc79_q2,True,4.771871089935303,6.464906692504883,16023,128,75.60384424623432,1787896321.1452656,1787896325.9171367,1787896327.6101723,
doc123_q2,True,2.816432237625122,6.447480201721191,16024,128,35.25153103612745,1787896327.5132544,1787896330.3296866,1787896333.9607346,
doc127_q2,True,4.7630743980407715,6.449450969696045,16024,128,75.90238274857009,1787896327.6102593,1787896332.3733337,1787896334.0597103,
doc149_q1,True,2.8263466358184814,6.46600341796875,16024,128,35.168151191546976,1787896333.9609945,1787896336.787341,1787896340.426998,
doc278_q2,True,4.759979963302612,6.462227821350098,16024,128,75.1946900064358,1787896334.05979,1787896338.8197699,1787896340.5220177,
doc186_q2,True,2.698579788208008,4.126755952835083,16024,128,89.62479781576758,1787896340.5220976,1787896343.2206774,1787896344.6488535,
doc186_q0,True,2.7788279056549072,4.224347352981567,16023,128,88.54948318870622,1787896340.42729,1787896343.2061179,1787896344.6516373,
doc51_q1,True,2.792149782180786,6.446163892745972,16023,128,35.02996872122138,1787896344.6516838,1787896347.4438336,1787896351.0978477,
doc17_q1,True,4.8591835498809814,6.561704635620117,16023,128,75.18262244865522,1787896344.648937,1787896349.5081205,1787896351.2106416,
doc253_q2,True,2.8698697090148926,6.507073402404785,16024,128,35.1918701261142,1787896351.0981612,1787896353.968031,1787896357.6052346,
doc42_q1,True,4.785645246505737,6.650105714797974,16023,128,68.65256849196828,1787896351.2107024,1787896355.9963477,1787896357.8608081,
doc245_q1,True,2.9841017723083496,6.6445605754852295,16024,128,34.968294108080094,1787896357.605523,1787896360.589625,1787896364.2500837,
doc275_q0,True,4.791266679763794,6.4890570640563965,16023,128,75.39211034778724,1787896357.8610635,1787896362.6523302,1787896364.3501205,
doc92_q2,True,2.7941532135009766,4.289108991622925,16023,128,85.6212617612015,1787896364.2503238,1787896367.044477,1787896368.5394328,
doc266_q0,True,2.709897041320801,4.200535535812378,16023,128,85.8692435979643,1787896364.350199,1787896367.060096,1787896368.5507345,
doc72_q2,True,2.845045328140259,6.292207479476929,16023,128,37.13199274666171,1787896368.550852,1787896371.3958974,1787896374.8430595,
doc289_q2,True,4.902300119400024,6.400256872177124,16024,128,85.44972994894384,1787896368.5396993,1787896373.4419994,1787896374.9399562,
doc168_q2,True,2.8317503929138184,6.283550024032593,16024,128,37.0821060544912,1787896374.843318,1787896377.6750684,1787896381.126868,
doc22_q0,True,4.777488708496094,6.306301116943359,16022,128,83.7251184597611,1787896374.9400342,1787896379.7175229,1787896381.2463353,
doc204_q1,True,2.848125696182251,6.5044779777526855,16024,128,35.007567691213524,1787896381.127158,1787896383.9752836,1787896387.631636,
doc97_q0,True,4.797968149185181,6.481770753860474,16022,128,76.01841192345923,1787896381.2464721,1787896386.0444403,1787896387.7282429,
doc295_q0,True,2.8316895961761475,6.296337842941284,16023,128,36.94458741071642,1787896387.6319222,1787896390.4636118,1787896393.92826,
doc197_q0,True,4.804886817932129,6.31580376625061,16023,128,84.71676761747416,1787896387.7283242,1787896392.533211,1787896394.044128,
doc137_q1,True,2.830113410949707,6.493662118911743,16024,128,34.93880120163709,1787896393.9283829,1787896396.7584963,1787896400.422045,
doc261_q0,True,4.764080286026001,6.477446794509888,16023,128,74.70672466526958,1787896394.0441968,1787896398.8082771,1787896400.5216436,
doc310_q0,True,2.8052098751068115,6.495327949523926,16023,128,34.68723694436761,1787896400.422261,1787896403.2274709,1787896406.917589,
doc305_q2,True,4.793453931808472,6.493860960006714,16024,128,75.27609441583483,1787896400.5217266,1787896405.3151805,1787896407.0155876,
doc160_q0,True,2.8300676345825195,6.481916666030884,16023,128,35.05073700958382,1787896406.9178479,1787896409.7479155,1787896413.3997645,
doc76_q1,True,4.798615455627441,6.486586332321167,16023,128,75.8306922040723,1787896407.0156612,1787896411.8142767,1787896413.5022476,
doc201_q1,True,2.81365704536438,6.491697072982788,16024,128,34.80114382629004,1787896413.3999765,1787896416.2136335,1787896419.8916736,
doc176_q0,True,4.7989726066589355,6.513983964920044,16023,128,74.6350742130258,1787896413.5023246,1787896418.3012972,1787896420.0163085,
doc306_q1,True,2.879155397415161,6.5485289096832275,16024,128,34.883338960192766,1787896419.8919485,1787896422.7711039,1787896426.4404774,
doc122_q2,True,4.829973220825195,6.519522190093994,16024,128,75.75986392119532,1787896420.016447,1787896424.8464203,1787896426.5359693,
doc45_q2,True,2.8044886589050293,6.476351976394653,16023,128,34.85968537835197,1787896426.440726,1787896429.2452147,1787896432.917078,
doc220_q2,True,4.78794002532959,6.4837727546691895,16024,128,75.47914236202202,1787896426.5360806,1787896431.3240206,1787896433.0198534,
doc253_q1,True,0.5749363899230957,4.429794549942017,16024,128,33.20485337892996,1787896432.9173543,1787896433.4922907,1787896437.347149,
doc297_q0,True,2.7544023990631104,4.46227240562439,16023,128,74.94715611156047,1787896433.0199866,1787896435.774389,1787896437.482259,
doc91_q0,True,2.8397910594940186,6.279777765274048,16022,128,37.2094461251633,1787896437.3474472,1787896440.1872382,1787896443.627225,
doc145_q2,True,4.745746850967407,6.253587484359741,16024,128,84.88960780425853,1787896437.4823256,1787896442.2280724,1787896443.735913,
doc123_q1,True,0.593958854675293,2.3956968784332275,16024,128,71.04251467870277,1787896443.62746,1787896444.2214189,1787896446.023157,
doc305_q1,True,0.5852599143981934,2.3076910972595215,16024,128,74.31356403299928,1787896443.7359924,1787896444.3212523,1787896446.0436835,
doc14_q0,True,2.891559600830078,6.3750903606414795,16022,128,36.74432890810183,1787896446.0233803,1787896448.9149399,1787896452.3984706,
doc89_q2,True,4.9520721435546875,6.450545787811279,16023,128,85.42025446400301,1787896446.043749,1787896450.9958212,1787896452.494295,
doc196_q2,True,2.7886765003204346,6.265644788742065,16024,128,36.813680592440946,1787896452.3987226,1787896455.1873991,1787896458.6643674,
doc105_q1,True,4.766237020492554,6.3013389110565186,16024,128,83.38208739549883,1787896452.4943824,1787896457.2606194,1787896458.7957213,
doc227_q2,True,2.8523736000061035,6.315232038497925,16024,128,36.96368253960385,1787896458.6646078,1787896461.5169814,1787896464.9798398,
doc151_q2,True,4.767986297607422,6.310708045959473,16024,128,82.97024407462379,1787896458.7957993,1787896463.5637856,1787896465.1065073,
doc260_q0,True,2.8584954738616943,6.499511957168579,16023,128,35.15501799754183,1787896464.9801717,1787896467.8386672,1787896471.4796836,
doc2_q1,True,4.778284549713135,6.4991981983184814,16022,128,74.37909514154475,1787896465.10659,1787896469.8848746,1787896471.6057882,
doc163_q1,True,2.831397771835327,4.497813940048218,16024,128,76.81154470390828,1787896471.480037,1787896474.3114347,1787896475.977851,
doc151_q1,True,2.719059467315674,4.383939981460571,16024,128,76.88239420937803,1787896471.6058705,1787896474.32493,1787896475.9898105,
doc35_q0,True,2.8372669219970703,6.53702712059021,16022,128,34.596836856797616,1787896475.989943,1787896478.82721,1787896482.5269701,
doc69_q1,True,4.945494174957275,6.650392055511475,16023,128,75.07781050111456,1787896475.9781284,1787896480.9236226,1787896482.6285205,
doc182_q1,True,2.865953207015991,4.387246608734131,16024,128,84.13893063326086,1787896482.5272472,1787896485.3932004,1787896486.9144938,
doc182_q2,True,2.7752137184143066,4.296493053436279,16024,128,84.13970863421426,1787896482.628599,1787896485.4038126,1787896486.925092,
doc319_q1,True,2.935142755508423,4.6634440422058105,16024,128,74.06116108644189,1787896486.9146278,1787896489.8497705,1787896491.5780718,
doc204_q0,True,2.9369850158691406,4.663084506988525,16023,128,74.15563277699093,1787896486.9251504,1787896489.8621354,1787896491.588235,
doc11_q1,True,2.783371686935425,6.584939479827881,16023,128,33.67031892455351,1787896491.5882924,1787896494.371664,1787896498.1732318,
doc98_q0,True,4.929598331451416,6.721450567245483,16022,128,71.43446175028836,1787896491.578374,1787896496.5079722,1787896498.2998245,
doc12_q0,True,2.948796272277832,6.629191637039185,16022,128,34.77887219008056,1787896498.1735613,1787896501.1223576,1787896504.802753,
doc211_q1,True,4.887589931488037,6.610114097595215,16024,128,74.30955252678625,1787896498.2999055,1787896503.1874955,1787896504.9100196,
doc116_q0,True,2.9041807651519775,4.680283308029175,16023,128,72.06791100734894,1787896504.8030124,1787896507.7071931,1787896509.4832957,
doc310_q1,True,2.805915117263794,4.581663131713867,16024,128,72.08229937941954,1787896504.9101,1787896507.716015,1787896509.491763,
doc30_q2,True,2.958911895751953,6.6358561515808105,16023,128,34.81151496846563,1787896509.491874,1787896512.4507859,1787896516.1277301,
doc81_q1,True,5.04090428352356,6.754356622695923,16023,128,74.70298243709944,1787896509.4836273,1787896514.5245316,1787896516.237984,
doc117_q2,True,2.828646183013916,6.463689088821411,16024,128,35.21278931687488,1787896516.1280253,1787896518.9566715,1787896522.5917144,
doc179_q0,True,4.75858736038208,6.453372240066528,16023,128,75.52580951974997,1787896516.2380571,1787896520.9966445,1787896522.6914294,
doc63_q2,True,2.820077419281006,6.272797346115112,16023,128,37.072222106751276,1787896522.5919154,1787896525.4119928,1787896528.8647127,
doc263_q2,True,4.768770456314087,6.288392782211304,16024,128,84.23145528901473,1787896522.6914942,1787896527.4602647,1787896528.979887,
doc92_q1,True,2.850620746612549,6.492223501205444,16023,128,35.14935829795347,1787896528.8650568,1787896531.7156775,1787896535.3572803,
doc259_q1,True,4.783851385116577,6.47504734992981,16024,128,75.68608408673427,1787896528.9799695,1787896533.763821,1787896535.4550169,
doc113_q0,True,2.8457179069519043,6.512378692626953,16023,128,34.90914690010917,1787896535.3575566,1787896538.2032745,1787896541.8699353,
doc286_q1,True,4.821887254714966,6.540036916732788,16024,128,74.49874875840256,1787896535.4551024,1787896540.2769897,1787896541.9951394,
doc113_q1,True,0.6152379512786865,4.514610528945923,16024,128,32.82579375284391,1787896541.8702817,1787896542.4855196,1787896546.3848922,
doc108_q2,True,2.8197855949401855,4.5153234004974365,16024,128,75.49227129024814,1787896541.995229,1787896544.8150146,1787896546.5105524,
doc120_q1,True,2.8299193382263184,6.485357761383057,16024,128,35.01631957171984,1787896546.3851619,1787896549.2150812,1787896552.8705196,
doc195_q0,True,4.762411594390869,6.455767869949341,16023,128,75.58952705199937,1787896546.510689,1787896551.2731006,1787896552.966457,
doc28_q2,True,2.780365467071533,6.413037538528442,16023,128,35.235770661970236,1787896552.8707747,1787896555.6511402,1787896559.2838123,
doc33_q1,True,4.7444117069244385,6.441714286804199,16023,128,75.41377802481611,1787896552.9665701,1787896557.7109818,1787896559.4082844,
doc77_q1,True,2.8711369037628174,6.55360746383667,16023,128,34.75927313250074,1787896559.2839985,1787896562.1551354,1787896565.837606,
doc242_q2,True,4.835274696350098,6.529015064239502,16024,128,75.57238548875277,1787896559.4083624,1787896564.243637,1787896565.9373775,
doc136_q0,True,2.837686777114868,6.500967502593994,16023,128,34.94135710368162,1787896565.8378742,1787896568.675561,1787896572.3388417,
doc313_q2,True,4.802269458770752,6.505388498306274,16024,128,75.15622632867071,1787896565.9374561,1787896570.7397256,1787896572.4428446,
doc89_q1,True,0.6012136936187744,4.492828607559204,16023,128,32.89122969014281,1787896572.3390522,1787896572.940266,1787896576.8318808,
doc50_q1,True,2.801630973815918,4.4981043338775635,16023,128,75.45063955224667,1787896572.4429183,1787896575.2445493,1787896576.9410226,
doc116_q1,True,0.5730273723602295,4.4271039962768555,16024,128,33.2115867146208,1787896576.8321326,1787896577.40516,1787896581.2592366,
doc16_q1,True,2.7532663345336914,4.431960821151733,16023,128,76.24972919156563,1787896576.9411125,1787896579.6943789,1787896581.3730733,
doc321_q1,True,2.839956521987915,6.481006383895874,16024,128,35.1546957209002,1787896581.2594662,1787896584.0994227,1787896587.7404726,
doc95_q1,True,4.783841848373413,6.465685129165649,16023,128,76.10697230939692,1787896581.373162,1787896586.1570039,1787896587.8388472,
doc14_q1,True,0.5909523963928223,4.454861640930176,16023,128,33.12707206592947,1787896587.7408183,1787896588.3317707,1787896592.19568,
doc183_q0,True,2.7909111976623535,4.476400136947632,16023,128,75.94235537035185,1787896587.838918,1787896590.6298292,1787896592.315318,
doc323_q2,True,2.84840989112854,6.488908767700195,16024,128,35.16001634384259,1787896592.196008,1787896595.0444179,1787896598.6849167,
doc96_q1,True,4.777482986450195,6.466151237487793,16023,128,75.7993761778554,1787896592.315403,1787896597.092886,1787896598.7815542,
doc181_q0,True,2.813567876815796,6.268192768096924,16023,128,37.05177957903613,1787896598.685154,1787896601.4987218,1787896604.9533467,
doc231_q2,True,4.777639627456665,6.264649391174316,16024,128,86.07878920713276,1787896598.781615,1787896603.5592546,1787896605.0462644,
doc1_q2,True,2.781304121017456,6.456541538238525,16022,128,34.827681988714545,1787896604.953648,1787896607.7349522,1787896611.4101896,
doc309_q1,True,4.7549426555633545,6.458974599838257,16024,128,75.11596272009233,1787896605.0463495,1787896609.8012922,1787896611.5053241,
doc325_q1,True,2.8124232292175293,6.462305068969727,16024,128,35.06962844821583,1787896611.4102862,1787896614.2227094,1787896617.8725913,
doc32_q2,True,4.771828889846802,6.46532130241394,16023,128,75.58345053696863,1787896611.5054088,1787896616.2772377,1787896617.97073,
doc105_q0,True,2.8300955295562744,6.462910413742065,16023,128,35.23438547810513,1787896617.8728142,1787896620.7029097,1787896624.3357246,
doc10_q2,True,4.799284934997559,6.463323354721069,16023,128,76.92130090437931,1787896617.9708102,1787896622.770095,1787896624.4341335,
doc231_q1,True,0.5881974697113037,4.432512283325195,16024,128,33.29592039307315,1787896624.3359818,1787896624.9241793,1787896628.7684941,
doc40_q1,True,2.771878957748413,4.448251962661743,16023,128,76.35532165266387,1787896624.4342098,1787896627.2060888,1787896628.8824618,
doc280_q1,True,2.795668840408325,6.4385597705841064,16024,128,35.13692900869354,1787896628.7687733,1787896631.5644422,1787896635.207333,
doc232_q2,True,4.737489938735962,6.421525716781616,16024,128,76.00788633395051,1787896628.8825877,1787896633.6200776,1787896635.3041134,
doc315_q0,True,2.834158182144165,6.501955986022949,16023,128,34.898325056151386,1787896635.2075818,1787896638.04174,1787896641.7095377,
doc42_q0,True,4.815844297409058,6.528941869735718,16022,128,74.71845274181058,1787896635.3041794,1787896640.1200237,1787896641.8331213,
doc130_q0,True,2.853066921234131,6.306289196014404,16023,128,37.0668291279178,1787896641.709799,1787896644.562866,1787896648.0160882,
doc114_q1,True,4.78678035736084,6.289651393890381,16024,128,85.17031527574055,1787896641.833205,1787896646.6199853,1787896648.1228564,
doc151_q0,True,2.8500189781188965,6.497554063796997,16023,128,35.09219157413642,1787896648.016442,1787896650.866461,1787896654.5139961,
doc249_q1,True,4.78697943687439,6.498136758804321,16024,128,74.80317464652227,1787896648.1229372,1787896652.9099166,1787896654.621074,
doc36_q0,True,2.824763774871826,6.497973918914795,16022,128,34.84690365662419,1787896654.5143182,1787896657.339082,1787896661.0122921,
doc152_q0,True,4.790984153747559,6.507260084152222,16023,128,74.58008221895892,1787896654.6211324,1787896659.4121165,1787896661.1283925,
doc26_q2,True,2.8876595497131348,6.337131023406982,16023,128,37.10713394099528,1787896661.0126646,1787896663.900324,1787896667.3497956,
doc322_q2,True,4.819585800170898,6.320315599441528,16024,128,85.29183605350498,1787896661.1284595,1787896665.9480453,1787896667.448775,
doc262_q1,True,2.81003475189209,6.466012716293335,16024,128,35.01115193974182,1787896667.3500454,1787896670.1600802,1787896673.8160582,
doc111_q1,True,4.771019458770752,6.460691690444946,16024,128,75.754337202531,1787896667.4488597,1787896672.2198792,1787896673.9095514,
doc126_q1,True,2.8298752307891846,6.499041795730591,16024,128,34.88530644071321,1787896673.816388,1787896676.6462631,1787896680.3154297,
doc115_q2,True,4.8063318729400635,6.526439666748047,16024,128,74.41394106856114,1787896673.909689,1787896678.7160208,1787896680.4361286,
doc268_q0,True,2.8670670986175537,6.533041477203369,16023,128,34.91568319399363,1787896680.315609,1787896683.182676,1787896686.8486505,
doc133_q0,True,4.815661907196045,6.520868301391602,16023,128,75.06422708459577,1787896680.4362009,1787896685.2518628,1787896686.9570692,
doc15_q1,True,2.796870231628418,6.475860834121704,16023,128,34.79215193244941,1787896686.848988,1787896689.6458583,1787896693.324849,
doc131_q2,True,4.775158882141113,6.4691081047058105,16024,128,75.56306782691136,1787896686.9571538,1787896691.7323127,1787896693.426262,
doc45_q0,True,2.823077440261841,6.300031900405884,16022,128,36.81382700499829,1787896693.3250682,1787896696.1481457,1787896699.6251001,
doc283_q0,True,4.786442518234253,6.296411752700806,16023,128,84.76993906781173,1787896693.4263668,1787896698.2128093,1787896699.7227786,
doc312_q1,True,2.8335793018341064,6.49615216255188,16024,128,34.948110213134484,1787896699.6253934,1787896702.4589727,1787896706.1215456,
doc274_q2,True,4.809760093688965,6.500293493270874,16024,128,75.71574748635908,1787896699.7228653,1787896704.5326254,1787896706.2231588,
doc52_q0,True,2.8485593795776367,6.311547040939331,16022,128,36.96230322393602,1787896706.121866,1787896708.9704254,1787896712.433413,
doc149_q2,True,4.798431396484375,6.3242292404174805,16024,128,83.89053668476137,1787896706.2232385,1787896711.0216699,1787896712.5474677,
doc109_q2,True,2.8577728271484375,6.331175327301025,16024,128,36.85147344552695,1787896712.4337366,1787896715.2915094,1787896718.764912,
doc303_q2,True,4.817039251327515,6.35021710395813,16024,128,83.48672646188996,1787896712.547549,1787896717.3645883,1787896718.897766,
doc7_q2,True,2.879755735397339,6.356905937194824,16022,128,36.8117546184319,1787896718.7652404,1787896721.6449962,1787896725.1221464,
doc208_q0,True,4.810702085494995,6.3198816776275635,16023,128,84.81429292263867,1787896718.8979225,1787896723.7086246,1787896725.2178042,
doc25_q1,True,2.850850820541382,6.304274320602417,16023,128,37.06466930503535,1787896725.122435,1787896727.973286,1787896731.4267094,
doc215_q0,True,4.809797763824463,6.302633047103882,16023,128,85.7428823083637,1787896725.2178783,1787896730.027676,1787896731.5205114,
doc288_q0,True,2.821150779724121,6.293627023696899,16023,128,36.86130329103655,1787896731.4269674,1787896734.2481182,1787896737.7205944,
doc278_q0,True,4.78992486000061,6.3241777420043945,16023,128,83.4282284891835,1787896731.520582,1787896736.3105068,1787896737.8447597,
doc279_q2,True,2.8630387783050537,4.555663347244263,16024,128,75.62220373548007,1787896737.720919,1787896740.5839577,1787896742.2765822,
doc109_q0,True,2.743431568145752,4.439601182937622,16023,128,75.4641510399338,1787896737.844844,1787896740.5882757,1787896742.2844453,
doc267_q2,True,2.8237414360046387,6.297378063201904,16024,128,36.84898961446003,1787896742.2845025,1787896745.108244,1787896748.5818806,
doc118_q0,True,4.904209136962891,6.408843517303467,16023,128,85.0705006295463,1787896742.276805,1787896747.181014,1787896748.6856484,
doc137_q0,True,2.8298118114471436,6.277134895324707,16023,128,37.130259301378004,1787896748.582217,1787896751.4120288,1787896754.8593519,
doc106_q0,True,4.768218994140625,6.274845123291016,16023,128,84.9580380450332,1787896748.685725,1787896753.453944,1787896754.96057,
doc306_q0,True,2.835529327392578,6.296938180923462,16023,128,36.97916236316056,1787896754.859615,1787896757.6951444,1787896761.1565533,
doc64_q2,True,4.7879602909088135,6.299345970153809,16023,128,84.69049413247168,1787896754.960647,1787896759.7486074,1787896761.259993,
doc8_q0,True,2.8443400859832764,6.484054088592529,16021,128,35.16759830806455,1787896761.1568043,1787896764.0011444,1787896767.6408584,
doc150_q2,True,4.792231559753418,6.475799083709717,16024,128,76.02902656331031,1787896761.260069,1787896766.0523005,1787896767.735868,
doc309_q0,True,2.7943127155303955,6.4808526039123535,16023,128,34.72090466276764,1787896767.6410792,1787896770.435392,1787896774.1219318,
doc230_q1,True,4.788006067276001,6.487476825714111,16024,128,75.3175654035011,1787896767.7359428,1787896772.523949,1787896774.2234197,
doc74_q2,True,2.850536823272705,6.511582374572754,16023,128,34.96268981262656,1787896774.122195,1787896776.9727318,1787896780.6337774,
doc294_q1,True,4.805351734161377,6.509244918823242,16024,128,75.12207992392516,1787896774.2234972,1787896779.028849,1787896780.732742,
doc291_q0,True,2.797658920288086,4.50928807258606,16023,128,74.78255428645373,1787896780.6340363,1787896783.4316952,1787896785.1433244,
doc52_q1,True,2.711423873901367,4.419080972671509,16023,128,74.95650039588503,1787896780.7328146,1787896783.4442384,1787896785.1518955,
doc289_q1,True,2.8509891033172607,6.48881983757019,16024,128,35.18580421974643,1787896785.1519523,1787896788.0029414,1787896791.640772,
doc216_q2,True,4.917360544204712,6.592080354690552,16024,128,76.43069556982604,1787896785.143535,1787896790.0608954,1787896791.7356153,
doc31_q1,True,2.797271728515625,6.4580397605896,16023,128,34.965340299773864,1787896791.6411111,1787896794.4383829,1787896798.099151,
doc146_q2,True,4.772790908813477,6.48968243598938,16024,128,74.55334129963694,1787896791.7356856,1787896796.5084765,1787896798.225368,
doc269_q1,True,2.863581895828247,6.526303052902222,16024,128,34.946695233075,1787896798.0994794,1787896800.9630613,1787896804.6257825,
doc192_q1,True,4.829205751419067,6.497648239135742,16024,128,76.7182572623002,1787896798.2254395,1787896803.0546453,1787896804.7230878,
doc322_q1,True,0.570199728012085,4.4436211585998535,16024,128,33.045719990395355,1787896804.6260512,1787896805.196251,1787896809.0696723,
doc224_q1,True,2.7774338722229004,4.456838846206665,16024,128,76.21747105843538,1787896804.7231555,1787896807.5005894,1787896809.1799943,
doc75_q0,True,2.817002058029175,6.301717519760132,16022,128,36.731836904818266,1787896809.069894,1787896811.8868961,1787896815.3716116,
doc102_q0,True,4.7840735912323,6.320952653884888,16023,128,83.28566841107032,1787896809.180073,1787896813.9641466,1787896815.5010257,
doc250_q1,True,2.849764347076416,6.515859365463257,16024,128,34.914534227299626,1787896815.3718297,1787896818.221594,1787896821.887689,
doc185_q2,True,4.784874439239502,6.519500970840454,16024,128,73.79110008300403,1787896815.5010936,1787896820.285968,1787896822.0205946,
doc9_q0,True,2.815673351287842,4.528290510177612,16021,128,74.7394123290099,1787896821.887983,1787896824.7036564,1787896826.4162736,
doc74_q0,True,2.6971828937530518,4.404061794281006,16022,128,74.9906744763254,1787896822.0206745,1787896824.7178574,1787896826.4247363,
doc142_q1,True,2.8529622554779053,4.550551414489746,16024,128,75.40104702041585,1787896826.4247947,1787896829.277757,1787896830.975346,
doc274_q1,True,2.8752858638763428,4.570027828216553,16024,128,75.52772203279478,1787896826.4164796,1787896829.2917655,1787896830.9865074,
doc134_q0,True,2.8745357990264893,6.540351390838623,16023,128,34.91719558558737,1787896830.986565,1787896833.861101,1787896837.5269165,
doc307_q0,True,4.950327634811401,6.664424180984497,16023,128,74.67490689819877,1787896830.9754293,1787896835.925757,1787896837.6398535,
doc187_q2,True,2.8281590938568115,6.4929282665252686,16024,128,34.92716566014944,1787896837.527258,1787896840.355417,1787896844.0201862,
doc315_q1,True,4.786811351776123,6.47960352897644,16024,128,75.61471616184876,1787896837.6399188,1787896842.4267302,1787896844.1195223,
doc244_q0,True,2.790719747543335,6.438815116882324,16023,128,35.0868020271062,1787896844.020405,1787896846.8111248,1787896850.4592202,
doc301_q1,True,4.747931241989136,6.450941324234009,16024,128,75.16103476690697,1787896844.1196003,1787896848.8675315,1787896850.5705416,
doc209_q0,True,2.8249568939208984,4.311337471008301,16023,128,86.1152264589053,1787896850.4594247,1787896853.2843816,1787896854.7707622,
doc267_q0,True,2.7301385402679443,4.212254762649536,16023,128,86.36299776431743,1787896850.570623,1787896853.3007615,1787896854.7828777,
doc209_q1,True,0.868321418762207,4.504371166229248,16024,128,35.20303870681853,1787896854.7829947,1787896855.6513162,1787896859.287366,
doc198_q2,True,2.9306929111480713,4.624890327453613,16024,128,75.55199811313824,1787896854.7710333,1787896857.7017262,1787896859.3959236,
doc252_q1,True,2.8061282634735107,6.454940557479858,16024,128,35.07990811428058,1787896859.2876089,1787896862.0937371,1787896865.7425494,
doc285_q2,True,4.759861946105957,6.442728519439697,16024,128,76.0606943106805,1787896859.3960018,1787896864.1558638,1787896865.8387303,
